"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1000000US360470686001004","Block 1004, Block Group 1, Census Tract 686, Kings County, New York","200","197","84","69","0","31","0","13","3","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470686002000","Block 2000, Block Group 2, Census Tract 686, Kings County, New York","112","98","84","6","0","4","0","4","14","12","4","0","2","0","2","0","1","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470686002001","Block 2001, Block Group 2, Census Tract 686, Kings County, New York","252","229","110","63","1","50","0","5","23","23","5","0","3","0","10","1","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470686002002","Block 2002, Block Group 2, Census Tract 686, Kings County, New York","292","283","108","123","0","46","0","6","9","7","1","2","0","0","3","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470686002003","Block 2003, Block Group 2, Census Tract 686, Kings County, New York","329","310","144","110","2","26","0","28","19","18","3","0","9","0","3","0","0","0","2","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688001000","Block 1000, Block Group 1, Census Tract 688, Kings County, New York","66","50","5","30","0","0","0","15","16","15","0","2","0","0","2","2","0","0","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688001001","Block 1001, Block Group 1, Census Tract 688, Kings County, New York","246","236","47","141","0","28","0","20","10","8","3","3","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688001002","Block 1002, Block Group 1, Census Tract 688, Kings County, New York","198","187","44","125","0","3","0","15","11","11","0","0","0","0","4","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688001003","Block 1003, Block Group 1, Census Tract 688, Kings County, New York","221","202","61","122","0","1","0","18","19","19","10","0","0","0","8","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688001004","Block 1004, Block Group 1, Census Tract 688, Kings County, New York","138","122","39","60","0","18","0","5","16","16","0","0","3","0","4","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688002000","Block 2000, Block Group 2, Census Tract 688, Kings County, New York","105","86","17","57","0","8","0","4","19","10","3","0","0","1","3","0","0","0","2","0","0","0","0","0","1","9","0","0","0","7","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688002001","Block 2001, Block Group 2, Census Tract 688, Kings County, New York","188","168","63","71","1","28","0","5","20","20","1","1","0","0","8","0","0","0","6","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688002002","Block 2002, Block Group 2, Census Tract 688, Kings County, New York","276","250","58","144","1","33","0","14","26","24","5","1","0","0","10","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688002003","Block 2003, Block Group 2, Census Tract 688, Kings County, New York","225","213","53","132","0","19","0","9","12","12","4","0","0","0","2","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688002004","Block 2004, Block Group 2, Census Tract 688, Kings County, New York","43","36","21","6","0","0","0","9","7","5","2","0","0","0","2","0","0","0","0","0","0","0","0","0","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470688002005","Block 2005, Block Group 2, Census Tract 688, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470690001000","Block 1000, Block Group 1, Census Tract 690, Kings County, New York","166","157","33","96","2","15","0","11","9","8","0","0","0","0","5","0","2","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470690001001","Block 1001, Block Group 1, Census Tract 690, Kings County, New York","267","242","40","146","0","19","0","37","25","22","4","0","0","0","15","1","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470690001002","Block 1002, Block Group 1, Census Tract 690, Kings County, New York","272","258","40","191","0","13","0","14","14","13","0","0","0","0","6","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470690001003","Block 1003, Block Group 1, Census Tract 690, Kings County, New York","131","114","14","82","1","9","0","8","17","14","2","0","3","0","2","0","1","0","5","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470690002000","Block 2000, Block Group 2, Census Tract 690, Kings County, New York","277","249","61","156","1","18","0","13","28","25","2","0","1","0","9","3","3","0","7","0","0","0","0","0","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470690002001","Block 2001, Block Group 2, Census Tract 690, Kings County, New York","265","253","40","208","0","3","0","2","12","12","0","0","0","0","0","2","0","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470690002002","Block 2002, Block Group 2, Census Tract 690, Kings County, New York","273","242","44","137","0","12","0","49","31","31","4","0","2","0","7","1","0","0","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470690002003","Block 2003, Block Group 2, Census Tract 690, Kings County, New York","62","53","20","20","2","5","0","6","9","9","0","0","3","0","2","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470690002004","Block 2004, Block Group 2, Census Tract 690, Kings County, New York","167","150","29","86","0","25","0","10","17","17","1","1","0","0","3","0","0","0","6","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470692001000","Block 1000, Block Group 1, Census Tract 692, Kings County, New York","251","239","13","210","0","9","0","7","12","10","0","0","1","0","4","1","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470692001001","Block 1001, Block Group 1, Census Tract 692, Kings County, New York","51","45","12","23","0","5","0","5","6","5","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"1000000US360470692001002","Block 1002, Block Group 1, Census Tract 692, Kings County, New York","420","395","16","361","2","8","0","8","25","25","13","0","0","0","6","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470692001003","Block 1003, Block Group 1, Census Tract 692, Kings County, New York","241","219","50","149","0","15","0","5","22","18","6","0","0","0","2","0","0","1","8","0","0","0","0","1","0","4","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470692001004","Block 1004, Block Group 1, Census Tract 692, Kings County, New York","237","221","31","161","3","12","1","13","16","15","4","0","0","0","4","1","1","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470692001005","Block 1005, Block Group 1, Census Tract 692, Kings County, New York","409","381","32","302","0","28","0","19","28","26","3","0","0","0","11","4","0","0","8","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470692002000","Block 2000, Block Group 2, Census Tract 692, Kings County, New York","385","369","38","305","0","7","1","18","16","16","0","0","1","0","5","2","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470692002001","Block 2001, Block Group 2, Census Tract 692, Kings County, New York","262","244","23","196","0","5","0","20","18","18","3","0","0","0","1","1","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470692002002","Block 2002, Block Group 2, Census Tract 692, Kings County, New York","256","227","33","163","3","18","0","10","29","27","7","0","0","0","4","1","0","0","15","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1000000US360470696011000","Block 1000, Block Group 1, Census Tract 696.01, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696011001","Block 1001, Block Group 1, Census Tract 696.01, Kings County, New York","107","90","28","52","1","6","0","3","17","16","2","0","0","0","1","3","4","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696011002","Block 1002, Block Group 1, Census Tract 696.01, Kings County, New York","240","223","173","35","1","8","0","6","17","14","0","0","1","0","4","0","2","0","7","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696011003","Block 1003, Block Group 1, Census Tract 696.01, Kings County, New York","354","332","110","187","0","16","0","19","22","22","0","0","1","0","11","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696011004","Block 1004, Block Group 1, Census Tract 696.01, Kings County, New York","438","404","187","118","4","61","0","34","34","34","2","0","0","0","10","0","0","0","21","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696011005","Block 1005, Block Group 1, Census Tract 696.01, Kings County, New York","382","371","126","180","0","51","2","12","11","11","0","0","0","0","6","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696011006","Block 1006, Block Group 1, Census Tract 696.01, Kings County, New York","25","13","0","9","1","2","0","1","12","10","0","0","3","0","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696012000","Block 2000, Block Group 2, Census Tract 696.01, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696012001","Block 2001, Block Group 2, Census Tract 696.01, Kings County, New York","74","63","7","47","0","1","0","8","11","10","0","0","6","0","1","0","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696012002","Block 2002, Block Group 2, Census Tract 696.01, Kings County, New York","348","326","11","304","0","6","0","5","22","22","1","1","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696012003","Block 2003, Block Group 2, Census Tract 696.01, Kings County, New York","355","321","119","181","0","2","0","19","34","32","13","0","0","0","5","0","0","0","14","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696012004","Block 2004, Block Group 2, Census Tract 696.01, Kings County, New York","493","477","160","279","0","12","0","26","16","16","0","0","0","0","11","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696012005","Block 2005, Block Group 2, Census Tract 696.01, Kings County, New York","526","494","166","256","1","23","0","48","32","32","0","0","0","0","25","0","0","0","4","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696012006","Block 2006, Block Group 2, Census Tract 696.01, Kings County, New York","364","330","78","200","3","4","2","43","34","31","5","0","0","0","10","0","0","0","16","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696012007","Block 2007, Block Group 2, Census Tract 696.01, Kings County, New York","226","203","26","156","0","10","0","11","23","22","7","0","0","0","3","1","0","0","11","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696021000","Block 1000, Block Group 1, Census Tract 696.02, Kings County, New York","95","90","64","8","3","8","0","7","5","5","1","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696021001","Block 1001, Block Group 1, Census Tract 696.02, Kings County, New York","273","254","186","30","11","22","0","5","19","17","6","2","0","0","6","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696021002","Block 1002, Block Group 1, Census Tract 696.02, Kings County, New York","24","18","16","2","0","0","0","0","6","5","1","0","0","0","3","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696021003","Block 1003, Block Group 1, Census Tract 696.02, Kings County, New York","74","62","50","2","0","0","0","10","12","12","3","0","1","0","5","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696021004","Block 1004, Block Group 1, Census Tract 696.02, Kings County, New York","124","110","83","9","1","11","0","6","14","10","5","0","0","0","2","2","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696021005","Block 1005, Block Group 1, Census Tract 696.02, Kings County, New York","218","205","172","5","0","9","0","19","13","12","0","1","0","0","10","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696021006","Block 1006, Block Group 1, Census Tract 696.02, Kings County, New York","215","200","173","16","5","0","0","6","15","14","0","2","0","0","11","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022000","Block 2000, Block Group 2, Census Tract 696.02, Kings County, New York","321","320","238","46","2","25","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022001","Block 2001, Block Group 2, Census Tract 696.02, Kings County, New York","181","167","123","30","0","7","0","7","14","13","1","1","2","0","2","0","0","0","5","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022002","Block 2002, Block Group 2, Census Tract 696.02, Kings County, New York","186","176","92","46","0","26","0","12","10","10","0","0","0","0","7","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022003","Block 2003, Block Group 2, Census Tract 696.02, Kings County, New York","215","204","79","82","1","32","0","10","11","11","0","0","0","0","8","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022004","Block 2004, Block Group 2, Census Tract 696.02, Kings County, New York","229","217","67","77","1","64","0","8","12","10","0","0","0","0","7","0","0","0","3","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022005","Block 2005, Block Group 2, Census Tract 696.02, Kings County, New York","265","260","95","122","1","24","0","18","5","5","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022006","Block 2006, Block Group 2, Census Tract 696.02, Kings County, New York","157","149","66","68","3","6","0","6","8","7","0","0","2","0","2","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022007","Block 2007, Block Group 2, Census Tract 696.02, Kings County, New York","196","186","114","53","1","6","0","12","10","10","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022008","Block 2008, Block Group 2, Census Tract 696.02, Kings County, New York","225","209","109","51","0","43","0","6","16","15","3","1","0","0","10","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022009","Block 2009, Block Group 2, Census Tract 696.02, Kings County, New York","89","79","49","26","4","0","0","0","10","9","5","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022010","Block 2010, Block Group 2, Census Tract 696.02, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022011","Block 2011, Block Group 2, Census Tract 696.02, Kings County, New York","268","261","127","93","0","17","0","24","7","7","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022012","Block 2012, Block Group 2, Census Tract 696.02, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022013","Block 2013, Block Group 2, Census Tract 696.02, Kings County, New York","35","25","16","9","0","0","0","0","10","10","3","0","0","0","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696022014","Block 2014, Block Group 2, Census Tract 696.02, Kings County, New York","23","12","5","3","1","3","0","0","11","11","3","4","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696023000","Block 3000, Block Group 3, Census Tract 696.02, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470696023001","Block 3001, Block Group 3, Census Tract 696.02, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
