temp,temp_past,tree,income,builtfar
86.97,78.027,0,80964,0.53
88.7,79.992,0,59327,0
87.374,79.341,0,105000,0.63
87.087,79.063,0,62656,0.66
88.483,80.651,0,83438,0.54
85.955,78.322,0,92115,0.67
86.194,76.711,0.003,81983,0.625
88.19,77.85,0.027,100962,0.565
88.75,78.552,0,114545,0.47
86.725,75.77,0.024,75921,0.285
88.816,79.204,0.007,77409,0.41
86.809,78.05,0.005,161544,0.29
85.96,80.635,0,66886,0.43
84.619,77.003,,43750,
77.366,74.819,0.003,86076,2
81.45,75.628,0,22885,0.78
88.396,77.995,0.047,77500,
82.458,77.997,0.122,37123,0.43
85.275,79.206,0,71833,
82.574,78.239,0.066,108214,0.64
86.266,86.209,,59417,
82.485,79.427,0.011,60000,1.07
77.916,74.892,0.143,75742,
85.82,82.589,0.008,86250,
86.986,82.314,0,86250,0
86.428,82.607,0,44716,0.225
86.39,80.733,0,54219,0.735
84.018,77.679,0.011,74000,0.47
84.894,79.786,0.004,56625,0.64
83.967,76.916,0.026,93750,0.5
83.265,76.905,0,93426,0.75
84.821,79.479,0,110893,0.58
83.449,79.335,0.016,86080,1.45
80.588,81.336,0,61250,2.03
84.777,78.964,0,98105,1.04
84.117,79.659,0.01,72500,0.76
83.781,81.269,0,98250,1.065
82.969,77.999,0,138750,0.67
85.023,79.663,0.006,99663,0.525
84.274,79.222,0.004,53125,0.58
83.861,81.128,0,66128,0.8
84.096,80.404,0,74805,
84.271,80.551,0.003,66128,0.84
89.102,84.195,0,86742,1
82.89,79.574,0,99886,0.975
86.051,80.805,0,99886,0.81
80.335,75.57,0,152515,0.69
84.32,78.456,0.003,135568,0.29
84.826,77.642,0,157500,0.37
85.395,78.175,0,157500,0.41
85.461,78.619,0,157500,0.37
85.301,78.423,0,135568,0.49
85.127,78.891,0,153542,0.39
83.895,81.533,,33234,
80.906,78.108,0.044,95086,1.11
80.447,75.743,0.102,75172,0.39
76.742,73.583,0.02,100536,0.43
82.228,78.004,0.037,100536,0.49
81.89,78.023,0.075,100536,0.46
81.367,77.09,0.019,75172,
85.875,78.447,0,52431,0.75
85.922,80.206,0,52431,
85.397,79.6,0.017,75714,0.44
82.833,78.368,,106094,
85.446,78.511,0.023,75714,0.43
86.212,80.451,,106094,
86.26,79.442,0,52773,0.74
84.253,79.254,0.009,90625,0.65
87.733,82.942,0.01,74485,1.39
81.042,82.373,0,122721,1.02
82.097,83.602,0,88750,2.095
81.309,82.228,0,122721,1.05
81.428,82.65,0,80000,1.26
82.901,77.694,0.013,88900,0.91
85.281,81.627,0,74219,0.96
80.126,82.442,0,74844,1.75
84.187,78.985,0,99545,
82.211,80.749,0,86080,1.2
84.571,82.735,0,74485,1.325
83.33,78.448,0,99545,0.905
84.136,78.351,0.033,142841,0.805
85.049,81.262,0.17,79433,0.555
82.017,77.995,0.031,57227,
82.495,78.234,0.061,69246,0.46
86.592,81.516,0.004,111316,0.44
87.143,79.987,0,127958,0.29
85.472,79.53,0.014,127958,0.25
86.88,79.687,0.08,71552,0.2
82.389,76.398,0.202,106250,
84.938,77.096,0.044,95114,0.35
85.578,78.176,0.065,98750,0.39
86.035,78.757,0.016,105353,0.39
86.783,80.756,,65982,
85.963,79.909,0.013,52431,0.73
84.069,83.759,,130610,
81.969,79.433,,83365,
83.366,78.235,0.036,110379,0.62
83.243,77.624,0.189,144375,0.39
84.61,78.658,0.017,120208,0.35
84.453,79.475,0.012,120208,0.38
81.35,74.969,,122019,
82.597,77.239,0,111188,1.225
87.077,79.632,0.006,115682,0.33
85.936,77.021,,102008,
84.133,77.38,0.145,107679,0.29
86.739,79.378,0.03,121538,0.25
86.809,80.834,0.015,121538,0.315
86.773,80.08,0.009,123851,0.34
86.406,78.705,0.066,97554,0.3
85.22,80.098,0.092,95893,0.345
87.033,80.621,0.049,76650,0.69
87.209,83.766,,139517,
86.777,81.066,0.032,109688,0.295
87.985,80.884,0.005,101500,0.46
84.201,79.789,0.012,107563,0.32
83.558,78.697,0.014,157500,0.62
84.86,79.717,0.085,107563,0.33
84.891,79.116,0.014,91250,0.28
84.69,79.386,0.053,91250,0.41
84.374,78.179,0.033,120208,0.31
86.907,78.336,0.014,115221,0.335
86.704,78,0.009,76797,0.3
87.293,79.298,0.027,175577,0.3
87.291,78.951,0,175577,0.38
88.054,80.196,0.015,81250,0.48
87.781,80.061,0.006,152083,0.265
87.597,79.438,0.02,95288,0.34
87.202,78.462,0.01,108295,0.31
87.366,79.152,0.012,74100,0.34
86.94,78.902,0.013,74100,0.47
86.667,79.461,0.003,152083,
86.59,79.779,0.019,53203,0.31
87.453,81.579,0.006,84779,0.7
87.872,79.465,0.009,128050,0.555
86.466,79.167,0.001,77167,0.905
83.737,81.703,0,102031,1.24
82.007,81.89,0,119674,1.66
80.557,82.306,0,104318,0.9
80.866,82.587,0.001,73750,1.06
84.341,85.054,0,86583,1
84.96,81.623,0,67212,0.82
84.915,81.755,0,67212,0.1
84.826,79.281,0,60833,0.645
83.482,82.017,0,101324,1.07
78.521,76.018,0.012,79948,2.14
82.918,78.96,0.004,87800,2.63
86.319,80.571,,62485,
87.781,80.924,0,52888,
84.85,80.252,0,56181,0.68
86.664,79.842,0.009,105833,0.58
86.664,79.811,0.021,105833,0.46
85.527,78.614,0.041,92361,0.52
85.968,79.081,0.012,56875,0.75
84.08,78.381,,99196,
82.415,75.745,0.063,90377,0.45
82.715,79.02,0.071,72604,0.55
83.198,79.31,0.006,60820,1.2
86.203,79.304,0.001,80250,2.075
83.281,75.071,0.271,73864,
83.91,79.004,0,64932,1.58
84.857,77.988,0.035,77167,0.46
86.371,83.407,,136116,
86.656,82.896,,136116,
86.576,84.391,0,133214,3.085
78.799,77.086,0.023,54184,1.22
80.62,80.188,0.004,87042,1.16
81.15,81.027,0,102354,0.96
81.397,81.009,0.007,76116,0.83
83.348,77.725,0.026,42438,0.95
85.824,80.555,0,50938,
85.353,79.001,0.04,46607,0.59
84.043,76.411,0.15,49000,0.38
84.754,77.925,0.078,73882,0.375
82.449,74.404,,63750,
86.44,79.719,0.029,73882,0.6
87.219,79.936,0.048,78750,0.335
86.687,80.466,0.004,100813,0.415
87.089,80.335,0,143155,1.34
86.528,79.11,0.014,143155,0.4
85.783,79.233,0.002,76488,0.4
84.277,84.414,0,89286,1.435
87.901,85.833,,145526,
85.775,79.356,0,39402,0.49
87.346,82.857,0,100000,1.33
83.772,76.198,0.125,131836,0.52
84.662,76.683,0.09,131125,0.5
84.931,77.881,0.038,74297,0.72
83.134,79.139,,167716,
84.081,78.746,0.072,178542,0.305
83.584,78.169,0.052,96818,0.36
81.918,76.651,,138583,
84.452,77.215,0.031,93750,0.5
82.495,82.118,0,83864,1.99
86.371,81.967,0,47986,4.37
84.269,79.02,0.018,94375,0.59
82.913,77.483,0.016,109464,0.43
87.841,83.24,0,86989,0.19
84.728,83.184,0,86989,0.78
86.471,74.49,0.051,75921,0.38
87.614,76.964,0.071,100962,0.4
83.096,82.251,0,74844,1.65
81.649,81.91,0,72833,1.1
84.428,79.162,0.008,65875,0.65
84.285,79.418,0,128393,0.64
82.18,79.083,0,115000,0.75
86.157,81.955,0.001,74661,2.47
87.045,82.21,,99063,
86.785,79.42,0.084,48656,0.52
83.143,75.784,0.138,192596,0.465
81.804,75.224,0.1,205417,0.61
86.568,80.057,0,77818,
85.868,76.184,0.022,136375,0.45
85.105,76.071,0.061,136375,0.53
85.176,79.973,,149375,
85.077,78.378,0.026,66563,0.69
85.559,84.334,0,35634,1.71
87.067,80.306,0,97768,0.65
87.013,79.849,0.018,77167,
85.339,81.961,0,74271,0.63
88.177,83.307,0,74271,0.41
84.54,78.724,0,66250,0.55
85.758,79.368,0.157,66250,0.425
79.78,74.644,0.069,84702,0.54
83.469,79.235,0.02,104792,0.28
87.3,80.147,0,75677,0.71
86.22,80.541,0,75677,0.825
79.644,82.1,0.004,73672,2.14
85.569,82.828,0,73750,
84.567,78.997,0.043,72250,0.35
87.754,80.071,0.007,74038,0.43
87.782,80.354,0,59848,0.51
82.713,79.725,0,62407,0.615
86.347,82.19,0,54727,0.475
84.701,76.878,0.14,67411,0.31
86.436,81.382,0.007,39896,1.605
83.762,78.639,0.066,130234,0.41
85.427,79.905,0,60769,0.59
86.8,82.519,,139517,
82.644,84.148,,111414,
83.264,83.692,,151705,
83.802,84.559,,130610,
83.984,83.235,,130610,
81.93,82.459,0,89896,1.465
80.593,81.201,0,63971,0.83
80.953,81.968,0,54299,1.24
87.235,80.971,0,81550,0.67
85.34,83.111,0,94539,0.98
85.933,82.872,0,74012,0.8
86.225,82.298,0,66731,0.625
84.831,81.371,0,69167,0.67
86.442,81.502,0.014,85750,0.8
85.758,82.34,0,66731,0.755
88.9,83.947,,111136,
78.477,82.232,0,108988,2.12
81.609,80.214,0.083,115547,
80.381,78.29,0.004,115547,0.735
84.713,79.115,0.016,137526,0.37
84.195,79.231,0.019,103281,0.29
83.326,76.763,0,130234,
84.425,82.227,0,99688,1.07
87.665,80.412,0.059,53421,0.44
86.977,80.116,0.01,45573,0.525
81.804,82.179,0,93466,1.57
81.745,80.454,0,92614,0.89
79.219,79.973,0,101415,0.88
82.482,82.046,0,99803,1.47
80.059,82.17,0,87400,0.8
84.37,85.382,0,86583,0.985
85.001,83.524,0,69516,1.56
82.62,76.561,0.046,87083,0.74
85.675,80.029,0,36571,0.7
85.339,79.896,0.008,98089,0.69
85.592,79.693,0.067,250001,0.345
85.855,82.399,0,102768,0.75
82.727,80.525,0.027,91771,1.875
85.854,78.581,0.129,105833,0.55
85.431,78.552,0.022,46607,0.83
86.35,79.953,,99196,
82.807,75.698,0.061,90377,0.49
81.552,76.493,0.117,90377,0.385
84.176,77.538,0.011,104250,0.66
85.831,78.675,0.017,70823,2.39
86.565,80.052,0,73864,
85.097,78.161,0.015,77167,0.55
84.949,82.554,,145526,
84.792,83.064,,136116,
79.713,78.956,0.006,68023,0.73
80.659,80.768,0,74940,0.96
82.589,80.531,0.002,83229,0.91
82.682,83.103,0,98553,0.64
86.052,83.487,,70152,
88.453,85.53,,81424,
86.901,80.46,0,66700,0.4
86.027,81.467,0,96667,
86.432,79.931,0.004,80694,0.42
86.776,79.409,0,83438,0.46
87.706,83.262,,139517,
87.561,83.589,,139517,
80.913,83.682,0,51500,1.95
86.032,78.567,0.093,130278,0.29
88.388,80.385,0,107237,0.47
84.557,81.155,0.005,52250,1.03
85.354,80.029,0.023,69000,0.58
78.616,75.549,,119816,
85.728,79.904,0.009,56761,0.525
86.146,84.561,,119816,
83.182,81.654,,136116,
83.196,81.957,,136116,
89.91,82.626,0,69875,0.505
84.477,83.77,,145526,
84.282,83.884,,130610,
83.874,82.7,,130610,
87.714,79.321,0.046,55993,0.52
83.885,78.808,0,53542,0.71
85.926,79.569,0.004,97847,0.58
87.222,79.443,0.006,70526,0.355
86.857,78.173,0.022,71667,0.5
82.642,78.446,0.013,35634,0.035
79.453,82.708,0,56535,1.97
81.551,81.817,0,46194,0.93
86.484,77.729,0.011,102008,0.285
83.378,78.49,0.011,60833,0.66
84.187,79.506,0,110893,0.7
84.961,79.781,0,110893,0.645
83.067,78.689,0.007,100750,1.17
88.184,79.12,0.002,45573,1.68
85.084,78.935,,72036,
83.109,78.28,0.282,138750,
85.447,78.643,0,72756,0.225
85.293,78.014,0,84219,0.56
84.739,76.738,0,84219,
83.054,75.769,0.061,62019,0.08
82.189,74.515,0,63625,0.61
83.368,76.312,0,63625,0.58
83.474,76.196,0,63625,0.6
85.071,78.95,0.028,63625,0.63
85.25,78.499,0.007,63625,0.46
85.392,77.844,0,63625,0.68
85.429,79.124,0.015,63625,0
84.92,78.772,0,63625,0.64
83.181,77.239,0,63625,0.255
85.379,79.032,0,102672,0.26
84.826,78.434,0,102672,0
83.69,77.206,0,102672,0.91
83.842,76.648,0,102672,
84.05,77.105,0,102672,
82.211,77.892,0,102672,0.87
83.064,78.419,0.019,63625,0
84.266,77.673,0,102672,
83.529,77.536,0,102672,
86.666,78.621,0,102672,0.49
84.563,78.464,0,25568,
84.135,78.166,0,55764,0.685
84.282,81.496,,65889,
83.458,78.801,,103398,
80.453,75.914,,24369,
83.536,77.388,0.012,55764,0.855
82.522,76.243,0,36731,0.6
81.282,77.447,,26348,
84.548,81.103,,65889,
83.717,79.019,,65889,
83.738,77.547,,103398,
83.332,78.633,,106094,
86.004,79.022,0,66886,1.42
85.253,77.015,,40227,
83.071,77.364,0.068,47375,0.57
75.686,70.487,0.246,112717,0.47
82.139,74.537,0.058,112717,0.59
86.827,78.083,0.027,61625,0.67
88.615,81.517,0,67625,0.64
85.679,77.669,0.005,92115,0.53
82.035,79.34,0.088,75172,0.445
81.953,78.999,0.059,75172,0.43
82.816,79.11,0.019,75172,0.48
83.743,78.301,0.06,74323,0.415
86.544,79.243,0.017,78750,0.48
85.947,77.845,0.004,61042,0.27
87.701,80.664,0,43477,
90.196,81.858,0,69875,0.51
88.865,80.892,0,86667,0.77
85.003,78.557,0.025,91146,0.48
84.715,78.127,0.023,91146,0.37
85.874,78.967,,101875,
85.77,79.346,,108065,
86.709,78.696,,63594,
86.517,78.3,,101875,
86.631,78.758,0,67917,0.51
86.55,78.299,0.08,93841,0.255
84.491,82.067,0,56285,1.62
84.84,79.535,0.03,54259,1.47
83.812,79.466,0.001,74315,0.885
85.694,79.277,0,122813,
88.354,81.28,,150729,
82.585,81.441,0,68056,0.86
84.707,81.677,0,71351,
83.964,77.562,0.234,57500,0.27
84.772,76.617,0.209,110500,
83.744,79.372,,72045,
82.18,80.626,0,102031,
89.264,81.887,0,48698,0.61
88.21,81.978,0.039,45352,0.55
88.616,82.952,0,56875,
87.214,79.865,0.013,83274,0.4
88.776,80.166,0,83274,0.66
87.816,79.231,0,83274,0.54
87.687,80.291,0.002,83274,0.45
87.459,78.455,0.057,75667,0.45
87.532,78.434,,83274,
87.459,78.701,,83274,
89.802,81.565,0,59300,0.59
88.264,79.872,0.009,59300,0.465
89.892,82.05,0,59300,0.48
87.778,79.195,0.047,59300,0.39
89.505,82.571,0,59300,0.525
88.339,82.175,0,48698,0.745
88.338,83.102,0.001,56875,
86.951,79.774,0.012,45352,0.48
85.991,81.099,0,45352,0.65
88.694,80.827,0.006,91806,0.37
87.072,78.452,0.008,45352,0.67
87.844,79.519,0.009,91806,0.5
87.731,80.677,0,91806,0.33
87.152,81.531,0,91806,0.18
86.886,78.326,0.069,75667,0.36
86.812,79.053,0.05,75667,0.52
87.978,80.518,0,75667,1.71
89.234,82.488,0.006,59300,0.965
89.225,82.472,0.003,58232,0.58
88.619,81.266,0.012,58232,1.4
88.071,80.224,0.005,75667,0.825
85.953,81.022,0,58232,1.76
86.548,80.243,0.003,58232,0.75
86.422,79.582,0,70526,0.54
87.682,80,0.017,74205,0.575
87.484,78.999,0.018,91806,0.42
87.625,79.67,0,98482,0.62
87.294,78.869,0.017,98482,0.54
86.921,83.94,,139517,
85.166,83.353,,192905,
86.318,83.955,,139517,
85.415,81.812,,139517,
87.97,83.264,,139517,
83.53,79.505,0.03,66583,0.53
76.936,74.706,0,62019,0.395
86.974,78.46,0,118750,0.63
87.258,79.725,0,59848,0.5
87.082,82.051,,81741,
87.969,80.629,0,59848,0.525
87.982,84.57,0.029,101500,0.36
87.148,81.518,,81741,
86.574,83.843,0,101500,0.305
82.127,77.479,0.067,66799,
83.756,78.856,0,107563,0.29
84.511,79.111,0.004,107563,0.305
82.926,77.551,0.011,107563,0.28
84.056,79.233,0.113,107563,0.31
82.78,77.944,0.086,107563,
83.503,77.712,0.043,95185,0.57
83.201,77.872,0.025,157500,0.56
83.955,77.908,0.008,157500,0.32
83.065,77.193,0.059,66799,0.48
84.258,78.426,0.026,66799,0.45
84.753,79.062,0.001,66799,0.3
82.268,77.846,0.013,66799,0.66
83.053,78.007,0.088,66799,0.64
84.185,78.99,0.077,107563,
83.248,78.23,0.229,107563,
82.648,78.632,0.011,107563,0.34
84.449,77.925,0.013,157500,0.33
84.306,77.467,0.008,157500,0.3
84.292,78.324,0.002,91250,0.34
83.316,77.258,0.05,91250,0.43
85.564,79.635,0.013,91250,0.33
84.277,78.683,0.029,66799,0.43
85.203,79.2,0.004,91250,0.49
83.876,77.789,0.093,91250,0.35
84.56,79.44,0.011,66799,0.45
83.421,77.045,0.083,143438,0.325
83.853,77.857,0.076,144375,0.37
83.85,77.519,0.07,91250,0.35
83.902,78.385,0.048,91250,0.32
83.944,77.91,0.065,91250,0.37
84.358,78.006,0.07,144375,0.35
83.442,79.141,0,66799,0.64
85.612,78.834,0.046,97554,0.3
85.613,78.496,0.061,97554,0.27
87.923,80.471,0.008,103500,0.3
86.44,80.242,0,103500,0.54
86.718,79.986,0.01,97554,0.76
86.288,78.361,0,113036,0.545
84.539,83.012,,59601,
84.219,77.49,0.074,104671,0.74
82.397,77.064,0.097,74125,0.28
82.153,74.956,0.129,97824,0.51
84.68,77.064,,111296,
86.457,78.361,,40227,
91.389,84.518,0,40469,1.14
91.47,86.419,0,40469,1.2
88.641,81.642,0.092,78889,
88.86,81.472,0.006,40469,1
88.962,81.18,0,78889,
88.065,80.006,0.003,92353,0.45
87.699,79.722,0,92353,0.44
88.044,80.62,0,92353,0.51
91.114,86.759,0,40469,0.48
89.045,84.243,0.001,40469,1
89.226,83.798,0,40469,0.88
87.16,78.789,0,68827,0.4
86.206,79.112,0,85714,0.55
86.532,78.586,0,85714,0.545
87.611,79.356,0,68827,0.44
87.723,79.812,0.002,68827,0.35
88.686,84.642,0.001,40469,0.66
86.2,83.528,0,40469,0.84
90.539,85.045,0,40469,1.23
89.486,86.437,0,40469,1
88.212,86.059,0,40469,0.99
88.331,84.676,0,40469,0.9
88.471,88.012,0,40469,0.84
89.385,87.101,0,40469,1.37
91.513,83.854,0,40469,1.14
88.223,80.057,0.04,88438,0.31
85.125,78.585,0.053,88988,0.36
86.079,78.791,0.022,88438,0.42
85.819,78.371,0.1,88988,0.32
84.998,78.196,0.062,114583,0.41
85.302,78.468,0.008,88988,0.37
88.701,78.883,0.014,114583,0.41
85.614,79.423,0,88988,0.57
85.312,78.84,0.003,81743,0.38
85.312,78.128,0.013,110280,0.495
86.078,77.471,0.028,88988,0.5
86.48,78.752,0,110280,0.51
85.818,79.281,0,85714,0.645
85.985,79.621,0,85714,0.38
86.381,79.403,0.011,85714,0.3
85.929,78.832,,110280,
85.954,79.708,0.014,81743,0.43
86.432,79.549,0.033,81743,0.55
86.127,80.145,0.048,85714,0.54
84.183,79.955,0.007,196100,1.09
84.25,78.454,0.046,178542,0.3
84.101,78.516,0.047,178542,0.32
84.707,80.025,0.032,196100,0.3
83.883,78.538,0.051,178542,0.34
86.93,75.998,0.057,57896,1.17
81.971,75.732,0.148,115476,0.3
83.581,77.143,0.011,66081,0.29
82.789,76.929,0.1,66081,
83.638,77.311,0.01,138002,0.3
83.297,77.106,0.012,115476,
83.213,77.387,0.092,110781,0.32
83.808,77.762,0.005,110781,0.31
83.975,77.627,,110781,
82.913,76.698,0.002,87813,
85.772,78.102,0.025,72250,0.43
86.382,79.922,0.001,78393,0.65
84.736,78.418,0.033,78000,0.46
84.444,77.689,,71000,
84.768,78.747,0.015,78000,0.49
85.853,78.549,0.038,72250,0.3
84.87,77.42,0.005,65238,0.44
86.923,79.158,0,62656,0.57
87.122,78.669,0,62656,
88.079,79.317,0,68598,
87.639,78.185,0.006,68598,0.48
86.291,78.625,0.003,62656,0.46
87.523,78.833,0,62656,0.67
88.299,79.44,0,59583,0.44
87.396,78.05,0.006,68598,0.53
87.834,78.226,0,59583,0.475
83.82,76.605,0.01,59583,
83.527,76.528,0.007,68661,0.49
86.716,77.396,0.022,59583,0.47
85.068,76.899,0.061,59583,0.5
87.373,78.243,0.001,83239,0.57
86.222,81.701,0.011,70710,0.335
85.706,82.308,0.004,62167,0.45
82.23,78.72,,60845,
87.41,81.902,0.001,53750,0.73
87.293,81.694,,75979,
87.11,84.499,0,65714,0.69
88.222,83.833,0,108672,1
86.264,84.203,0,78594,0.875
87.502,81.573,0,75979,0.585
86.254,84.504,0,96667,0.31
83.961,83.028,0,49107,1.87
84.621,80.409,0,71833,0.89
83.334,80.697,0.013,82865,1.27
86.277,80.188,,87841,
85.155,79.161,0.035,65655,0.515
83.498,79.085,0.023,45781,0.49
84.455,79.324,0.002,44653,0.27
84.558,80.324,0,67126,0.58
83.556,78.495,0.106,145536,0.425
84.294,78.865,0.033,67126,0.685
81.469,75.248,0.059,102031,0.44
83.482,76.83,0.157,102031,0.36
86.626,80.015,0.005,61855,1.33
87.33,82.921,0,60703,0.65
87.477,82.296,0,85750,0.92
86.761,83.375,0,52963,
81.214,82.812,0,67424,0.99
80.863,81.632,0,85938,0.695
83.757,81.452,0.015,110096,1.31
80.645,82.029,0,70781,1.02
81.485,82.071,0,82596,0.99
85.288,79.781,0.004,70710,0.69
81.155,80.839,0,88125,1.06
84.815,80.085,0.005,96708,0.66
82.539,79.84,0.008,89750,0.59
82.675,80.215,0.014,105921,0.65
85.827,77.866,0.003,104250,0.57
86.221,79.184,0,74250,0.635
85.484,80.244,0,65139,0.67
85.02,80.788,0.003,52171,1.34
84.883,83.042,0,86250,1.32
88.7,83.994,0,91207,1.25
84.411,83.044,0,62212,2.35
84.102,78.602,0.028,92132,0.68
83.44,77.29,0.086,92132,0.52
84.706,78.296,0,104531,0.6
84.444,78.249,0.127,80250,0.385
83.186,78.889,0.013,61855,1.53
86.36,80.878,0.004,75917,0.66
85.388,79.882,0,75917,0.59
86.758,79.089,0,47250,1.45
82.231,79.572,0,76852,0.98
81.884,80.571,,76852,
84.703,82.977,0.005,48594,0.6
85.01,80.954,0,76181,0.97
85.3,79.322,0,122813,
82.701,80.315,0.003,80736,0.87
83.476,78.27,0.01,73839,0.96
83.652,78.732,0,93036,
84.112,79.265,0.007,93036,0.86
82.94,81.025,0,75208,0.905
84.966,78.622,0,162955,0.44
85.564,78.795,0,152515,0.57
81.781,75.399,0,152515,0.56
82.29,80.049,,52674,
84.531,78.622,0.003,64023,0.6
83.851,81.47,0.046,58480,0.595
83.641,83.51,,58480,
82.847,80.008,0.032,42583,0.74
81.858,83.486,,46617,
84.276,83.478,,65938,
83.644,83.674,0,40703,1.79
83.02,82.112,,87901,
84.426,84.313,0,53495,0.82
82.537,82.72,,113661,
85.39,83.591,0,59688,1.14
85.809,83.649,,46527,
83.9,81.001,,61078,
85.937,83.083,0.003,65136,1.55
83.353,78.52,0.007,88250,0.81
84.032,78.376,0.077,84135,0.51
84.584,81.507,0,52250,0.845
82.197,81.196,,68393,
84.793,80.89,0.01,52250,1
83.434,76.711,0,233444,0.57
82.779,76.952,0,152515,0.48
81.654,82.844,0,94219,1.34
88.126,79.349,0,83818,0.53
85.229,79.522,0,71833,
83.187,78.114,0.067,66802,0.58
83.403,79.789,0.007,77188,0.6
82.785,80.654,0,69250,0.84
85.919,79.722,0.019,62266,0.55
85.345,81.442,,55329,
86.995,83.983,,55329,
86.44,79.233,,120764,
85.927,79.278,,125167,
79.553,73.633,0.221,105917,0.45
89.13,80.402,,94000,
81.078,83.758,0,54880,1.15
82.356,84.07,0,79861,1.95
86.024,83.263,0.002,75665,0.935
87.147,82.132,0.005,81556,0.655
87.676,81.5,0,53611,0.7
83.598,78.656,0.069,101883,0.42
89.652,83.665,,163125,
85.405,81.034,,150729,
86.908,81.694,,150729,
86.805,77.334,0.042,75921,0.31
84.784,77.707,0.093,145938,0.4
85.918,78.962,0,156583,0.605
85.66,84.221,0,71012,0.88
85.378,78.769,0.037,91146,0.41
78.471,73.764,0,129286,0.76
87.171,85.211,0,70852,0.875
86.586,81.651,0,86250,1.77
86.927,78.302,0.049,92115,
84.036,77.693,0.018,74000,0.4
84.292,79.267,0.062,93750,0.54
87.793,78.074,0,81983,0.54
85.175,77.998,,70470,
82.847,75.655,0.057,104671,0.525
81.168,77.173,0,25568,
85.645,81.564,0,96667,
79.779,76.101,0.087,66815,
83.846,77.858,0.092,87626,0.49
83.125,77.612,0,66250,0.43
83.995,78.66,0.058,90242,0.45
86.456,82.175,0,89153,0.64
87.774,79.015,0.073,110000,0.46
88.365,81.457,0,115221,0.77
84.139,78.944,0.055,91875,
85.62,78.086,0.013,56625,0.425
84.4,80.211,0,93750,0.58
84.161,81.544,0,39878,
80.537,79.133,0.008,51097,0.9
85.332,82.841,0,54727,0.89
82.258,81.628,0,64712,0.64
82.986,81.184,,43996,
81.783,75.965,0.134,102031,0.48
83.541,78.253,0.055,117813,0.35
83.075,77.519,0.091,139167,0.5
85.982,80.163,0.014,57405,0.9
86.014,82.897,,63587,
86.94,85.051,,84306,
83.776,78.751,0.001,86989,0.8
84.643,78.855,0,63417,1.16
82.548,81.182,0,91771,
82.952,81.099,0,68056,
82.368,80.811,0,102697,0.72
85.161,75.868,0.02,41720,0.68
84.652,77.159,0.01,96875,0.47
87.821,81.35,,54861,
85.238,81.766,0.018,96875,
87.65,81.525,,54861,
87.659,80.384,,57115,
87.11,82.935,0,70500,0.8
86.329,83.474,0,76763,0.965
82.594,80.05,0.03,106976,0.6
81.512,78.171,0.005,98906,0.8
85.404,79.739,0.008,65774,1.05
84.663,78.737,0.09,69107,0.32
83.397,75.931,0.016,110170,
86.528,80.938,,84167,
86.818,81.377,,84167,
78.927,75.424,0.218,140917,
80.896,76.478,0.18,144261,0.37
81.862,76.958,0.186,125066,0.38
82.535,76.873,0.194,114643,0.27
81.439,77.151,0.121,61833,
81.119,77.469,0.153,190005,0.22
79.297,76.022,0.114,98583,
78.601,75.088,0.187,98583,0.375
79.594,75.175,0.002,98583,
79.804,75.28,0.188,98583,
82.798,76.89,0.019,115476,
84.376,78.51,0.002,64023,0.63
84.852,80.109,0.063,90750,0.645
83.149,78.035,0.013,77904,
84.932,80.797,0,92411,
83.64,76.76,,116641,
83.811,76.942,0.005,90132,
83.859,77.708,0.021,87626,0.52
82.128,76.689,,90242,
83.091,77.479,0.118,51441,0.62
82.107,77.355,0.063,107563,
84.251,78.543,,77209,
82.561,77.182,,122019,
83.702,79.091,0.065,122019,0.67
83.649,79.319,0.011,79433,
81.777,76.651,0.033,95417,0.69
79.01,73.635,0.104,12351,0.31
81.786,75.835,0.02,12351,1.9
80.87,75.269,0.184,104671,0.39
85.615,80.21,0.008,68685,1.34
84.028,77.316,0,72756,0.82
85.848,79.925,0.035,64023,
80.331,77.854,0.015,115547,
75.637,73.57,0.055,83596,
75.439,72.81,0.002,95086,
89.313,81.929,,163125,
87.573,81.716,,94000,
89.351,80.589,,94000,
89.182,80.696,,94000,
84.257,81.19,0,73750,
85.146,82.219,0,92941,
88.313,78.952,0,81154,0.49
87.778,79.23,0.011,72692,0.68
87.243,80.207,0,88393,0.63
88.487,79.001,0.006,81154,0.48
88.327,79.595,0,72692,0.56
88.714,80.068,0,109911,0.59
88.171,80.405,0,109911,0.68
88.107,78.508,0,104583,
88.353,79.45,0,109911,0.55
87.826,78.945,0.013,67841,0.36
87.48,77.729,0.01,67841,0.465
88.359,81.596,0.004,100221,1.19
87.724,77.516,0.006,67841,0.49
87.424,77.41,0,67841,0.42
88.596,79.352,0.002,100221,0.525
88.348,78.835,0,100221,0.395
88.27,79.013,0.001,100221,0.41
87.182,77.493,0,81983,0.425
